# gapseq version: 2.1.0 53f3b612
# Transporter sequence DB md5sum: b99a77e (2026-06-08)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P52280|1.A.8.2.3	1.A.8.2.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P52280|1.A.8.2.3	30.116	2.98e-12	62	95	BJKHBEAE_03223 Glycerol uptake facilitator protein	12	250	transporter
gnl|TC-DB|C6VJ63|1.A.8.2.4	1.A.8.2.4	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|C6VJ63|1.A.8.2.4	30.677	5.82e-21	85.9	98	BJKHBEAE_03223 Glycerol uptake facilitator protein	10	256	transporter
gnl|TC-DB|D7V7W8|1.A.8.2.5	1.A.8.2.5	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V7W8|1.A.8.2.5	35.317	2.16e-30	111	95	BJKHBEAE_03223 Glycerol uptake facilitator protein	12	248	transporter
gnl|TC-DB|D7V7W8|1.A.8.2.5	1.A.8.2.5	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V7W8|1.A.8.2.5	27.979	2.22e-06	44.3	79	BJKHBEAE_00528 Aquaporin Z	8	192	transporter
gnl|TC-DB|D7V8E7|1.A.8.2.6	1.A.8.2.6	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V8E7|1.A.8.2.6	33.468	1.95e-28	106	96	BJKHBEAE_03223 Glycerol uptake facilitator protein	10	254	transporter
gnl|TC-DB|D7V8E7|1.A.8.2.6	1.A.8.2.6	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V8E7|1.A.8.2.6	28.497	1.32e-09	53.5	78	BJKHBEAE_00528 Aquaporin Z	4	190	transporter
gnl|TC-DB|D7VEY8|1.A.8.2.7	1.A.8.2.7	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VEY8|1.A.8.2.7	32.836	4.91e-25	97.4	99	BJKHBEAE_03223 Glycerol uptake facilitator protein	4	256	transporter
gnl|TC-DB|D7VEY8|1.A.8.2.7	1.A.8.2.7	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VEY8|1.A.8.2.7	32.683	7.54e-10	54.7	78	BJKHBEAE_00528 Aquaporin Z	4	190	transporter
gnl|TC-DB|D7VC84|1.A.8.2.8	1.A.8.2.8	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VC84|1.A.8.2.8	31.076	1.71e-20	84.7	98	BJKHBEAE_03223 Glycerol uptake facilitator protein	10	256	transporter
gnl|TC-DB|D0JBC9|1.A.8.2.9	1.A.8.2.9	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D0JBC9|1.A.8.2.9	34.118	8.56e-27	102	97	BJKHBEAE_03223 Glycerol uptake facilitator protein	10	251	transporter
gnl|TC-DB|P29972|1.A.8.8.1	1.A.8.8.1	Ammonia	Ammonium	EX_cpd00013_e0	rxn05466	gnl|TC-DB|P29972|1.A.8.8.1	35.514	4.11e-26	99.8	75	BJKHBEAE_00528 Aquaporin Z	3	209	transporter
gnl|TC-DB|729057658|1.A.8.8.17	1.A.8.8.17	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|729057658|1.A.8.8.17	27.734	7.58e-14	67	80	BJKHBEAE_03223 Glycerol uptake facilitator protein	12	262	transporter
gnl|TC-DB|P47862|1.A.8.9.1	1.A.8.9.1	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P47862|1.A.8.9.1	40	1.01e-52	171	88	BJKHBEAE_03223 Glycerol uptake facilitator protein	10	277	transporter
gnl|TC-DB|806392255|1.A.8.9.10	1.A.8.9.10	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|806392255|1.A.8.9.10	36.719	3.78e-44	149	85	BJKHBEAE_03223 Glycerol uptake facilitator protein	5	258	transporter
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	Ammonia	Ammonium	EX_cpd00013_e0	rxn05466	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	37.097	1.38e-36	128	90	BJKHBEAE_03223 Glycerol uptake facilitator protein	10	255	transporter
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	37.097	1.38e-36	128	90	BJKHBEAE_03223 Glycerol uptake facilitator protein	10	255	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	39.855	1.3e-56	181	92	BJKHBEAE_03223 Glycerol uptake facilitator protein	4	277	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.17	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	36.94	1.18e-41	143	77	BJKHBEAE_03223 Glycerol uptake facilitator protein	6	262	transporter
gnl|TC-DB|Q388I5|1.A.8.9.19	1.A.8.9.19	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q388I5|1.A.8.9.19	33.607	9.05e-27	103	76	BJKHBEAE_03223 Glycerol uptake facilitator protein	12	255	transporter
gnl|TC-DB|P56627|1.A.8.9.2	1.A.8.9.2	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P56627|1.A.8.9.2	37.692	2.92e-45	152	86	BJKHBEAE_03223 Glycerol uptake facilitator protein	1	258	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	37.705	1.54e-39	137	78	BJKHBEAE_03223 Glycerol uptake facilitator protein	12	255	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	34.94	8.87e-34	121	86	BJKHBEAE_03223 Glycerol uptake facilitator protein	10	251	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	32.218	4.7e-15	69.7	80	BJKHBEAE_00528 Aquaporin Z	3	209	transporter
gnl|TC-DB|O14520|1.A.8.9.6	1.A.8.9.6	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O14520|1.A.8.9.6	33.333	1.05e-42	146	75	BJKHBEAE_03223 Glycerol uptake facilitator protein	10	269	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	Glycerol	Glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	35.125	7.08e-51	166	91	BJKHBEAE_03223 Glycerol uptake facilitator protein	5	278	transporter
gnl|TC-DB|C6L855|1.A.98.1.1	1.A.98.1.1	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|C6L855|1.A.98.1.1	28.395	2.3	23.9	86	BJKHBEAE_01850 Miniconductance mechanosensitive channel MscM	526	599	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	100	0	1534	100	BJKHBEAE_03197 Ferrienterobactin receptor	1	746	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	32.44	1.51e-80	268	96	BJKHBEAE_02629 catecholate siderophore receptor CirA	31	663	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	23.889	8.39e-19	87.8	94	BJKHBEAE_03261 Vitamin B12 transporter BtuB	26	614	transporter
gnl|TC-DB|P71470|1.C.29.1.1	1.C.29.1.1	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71470|1.C.29.1.1	31.481	4.5	21.6	77	BJKHBEAE_01074 putative autotransporter YfaL	70	123	transporter
gnl|TC-DB|P71461|1.C.30.1.1	1.C.30.1.1	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71461|1.C.30.1.1	39.623	2	22.7	75	BJKHBEAE_03067 Lipid III flippase	99	150	transporter
gnl|TC-DB|P71461|1.C.30.1.1	1.C.30.1.1	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71461|1.C.30.1.1	27.273	2.5	22.3	100	BJKHBEAE_03842 Ureidoglycolate lyase	66	120	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	Chloride	Cl-	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P0C931|1.C.32.2.2	50	8.2	18.5	80	BJKHBEAE_03791 Putative glutamine amidotransferase YafJ	151	162	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P0C931|1.C.32.2.2	50	8.2	18.5	80	BJKHBEAE_03791 Putative glutamine amidotransferase YafJ	151	162	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	Chloride	Cl-	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P0C931|1.C.32.2.2	42.857	9.5	18.1	93	BJKHBEAE_03023 Cellulose synthase catalytic subunit [UDP-forming]	833	846	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	Potassium	K+	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P0C931|1.C.32.2.2	42.857	9.5	18.1	93	BJKHBEAE_03023 Cellulose synthase catalytic subunit [UDP-forming]	833	846	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	100	0	938	100	BJKHBEAE_02401 Galactose-proton symporter	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	65.132	0	605	98	BJKHBEAE_00892 Arabinose-proton symporter	16	471	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	32.017	5.25e-70	228	95	BJKHBEAE_01713 D-xylose-proton symporter	4	475	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	25.686	1.39e-28	114	85	BJKHBEAE_01539 Inner membrane metabolite transport protein YgcS	65	442	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	22.198	2.93e-13	68.2	97	BJKHBEAE_00213 Inner membrane metabolite transport protein YdjE	16	452	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	24.76	1.26e-11	63.2	84	BJKHBEAE_00219 Inner membrane metabolite transport protein YdjE	64	450	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	26.667	6.83e-05	42	80	BJKHBEAE_01117 Alpha-ketoglutarate permease	80	432	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	33.114	3.87e-68	224	82	BJKHBEAE_02401 Galactose-proton symporter	5	454	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	31.41	2.82e-61	207	79	BJKHBEAE_01713 D-xylose-proton symporter	16	475	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	31.489	1.24e-58	199	84	BJKHBEAE_00892 Arabinose-proton symporter	5	464	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	28.671	1.37e-28	115	77	BJKHBEAE_01539 Inner membrane metabolite transport protein YgcS	26	431	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	32.096	5.93e-63	211	81	BJKHBEAE_02401 Galactose-proton symporter	23	453	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	32.371	1.46e-57	197	80	BJKHBEAE_01713 D-xylose-proton symporter	19	476	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	31.739	7.33e-55	189	81	BJKHBEAE_00892 Arabinose-proton symporter	30	462	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	L-Inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	30.538	4.86e-56	194	76	BJKHBEAE_00892 Arabinose-proton symporter	29	468	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	L-Inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	29.583	4.37e-55	191	78	BJKHBEAE_02401 Galactose-proton symporter	11	458	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	L-Inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	26.848	4.86e-45	164	77	BJKHBEAE_01713 D-xylose-proton symporter	3	477	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	L-Inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	21.519	2.44e-08	53.5	77	BJKHBEAE_00823 Inner membrane metabolite transport protein YgcS	19	409	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	29.878	1.25e-54	189	81	BJKHBEAE_01713 D-xylose-proton symporter	15	478	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	27.215	1.76e-44	161	81	BJKHBEAE_02401 Galactose-proton symporter	18	454	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	25.911	1.79e-38	144	86	BJKHBEAE_00892 Arabinose-proton symporter	6	464	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	21.29	6.41e-05	42.4	80	BJKHBEAE_00213 Inner membrane metabolite transport protein YdjE	28	452	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	28.889	1.19e-54	189	86	BJKHBEAE_01713 D-xylose-proton symporter	10	478	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	27.389	2.62e-47	168	86	BJKHBEAE_02401 Galactose-proton symporter	18	456	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	27.778	8.75e-44	159	85	BJKHBEAE_00892 Arabinose-proton symporter	30	466	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	23.632	3.75e-09	55.8	79	BJKHBEAE_00213 Inner membrane metabolite transport protein YdjE	46	452	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	26.105	8.11e-40	148	83	BJKHBEAE_00892 Arabinose-proton symporter	21	466	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	25.253	4.19e-36	137	83	BJKHBEAE_01713 D-xylose-proton symporter	15	483	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	D-Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	24.313	2.31e-34	132	83	BJKHBEAE_02401 Galactose-proton symporter	11	449	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.689	1.56e-72	234	91	BJKHBEAE_01713 D-xylose-proton symporter	18	476	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.689	1.56e-72	234	91	BJKHBEAE_01713 D-xylose-proton symporter	18	476	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.689	1.56e-72	234	91	BJKHBEAE_01713 D-xylose-proton symporter	18	476	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	35.87	6.49e-71	229	95	BJKHBEAE_02401 Galactose-proton symporter	9	455	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	35.87	6.49e-71	229	95	BJKHBEAE_02401 Galactose-proton symporter	9	455	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	35.87	6.49e-71	229	95	BJKHBEAE_02401 Galactose-proton symporter	9	455	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	30.901	6.61e-62	206	96	BJKHBEAE_00892 Arabinose-proton symporter	7	458	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	30.901	6.61e-62	206	96	BJKHBEAE_00892 Arabinose-proton symporter	7	458	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	30.901	6.61e-62	206	96	BJKHBEAE_00892 Arabinose-proton symporter	7	458	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.563	3.59e-31	122	91	BJKHBEAE_01539 Inner membrane metabolite transport protein YgcS	19	431	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.563	3.59e-31	122	91	BJKHBEAE_01539 Inner membrane metabolite transport protein YgcS	19	431	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.563	3.59e-31	122	91	BJKHBEAE_01539 Inner membrane metabolite transport protein YgcS	19	431	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	25.986	5.45e-18	83.2	83	BJKHBEAE_00219 Inner membrane metabolite transport protein YdjE	63	449	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	25.986	5.45e-18	83.2	83	BJKHBEAE_00219 Inner membrane metabolite transport protein YdjE	63	449	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	25.986	5.45e-18	83.2	83	BJKHBEAE_00219 Inner membrane metabolite transport protein YdjE	63	449	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	25.813	4.73e-12	64.7	94	BJKHBEAE_00823 Inner membrane metabolite transport protein YgcS	21	449	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	25.813	4.73e-12	64.7	94	BJKHBEAE_00823 Inner membrane metabolite transport protein YgcS	21	449	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	25.813	4.73e-12	64.7	94	BJKHBEAE_00823 Inner membrane metabolite transport protein YgcS	21	449	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.324	3.55e-11	62	83	BJKHBEAE_00213 Inner membrane metabolite transport protein YdjE	68	452	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.324	3.55e-11	62	83	BJKHBEAE_00213 Inner membrane metabolite transport protein YdjE	68	452	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.324	3.55e-11	62	83	BJKHBEAE_00213 Inner membrane metabolite transport protein YdjE	68	452	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	21.354	0.002	37.4	75	BJKHBEAE_00841 putative galactarate/D-glucarate transporter GudP	57	402	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	D-Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	21.354	0.002	37.4	75	BJKHBEAE_00841 putative galactarate/D-glucarate transporter GudP	57	402	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	21.354	0.002	37.4	75	BJKHBEAE_00841 putative galactarate/D-glucarate transporter GudP	57	402	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	Xylose	Xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	22.667	0.007	35.4	91	BJKHBEAE_00299 Inner membrane transport protein YdiM	14	403	transporter
