# gapseq version: 2.1.0 53f3b612
# Sequence DB version: 1.5 (Bacteria, 2026-05-29)
# genome_format=prot;taxonomy=Bacteria;ORF_coverage=33.25;gram=neg
pathway	rxn	name	ec	keyrea	is_complex	subunit_count	subunits	complex	file	dbhit	spont	type	src	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	exception	status	subunits_found	subunit_undefined_found	complex.status	pathway.status
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A3P6JD90	38.351	6.4e-113	342	99	BJKHBEAE_01374 PTS system glucose-specific EIICB component	9	477	0	good_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		rxn/DIHYDROFOLATEREDUCT-RXN.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	metacyc	rxn	sp|P0ABQ4|DYR_ECOLI	100	3.89e-120	333	100	BJKHBEAE_01542 Dihydrofolate reductase	38	196	0	good_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_B9MF12	34.444	1.27e-94	302	84	BJKHBEAE_02914 Cyclic di-GMP phosphodiesterase PdeR	120	645	0	good_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A3P6JD90	34.291	2.26e-81	265	99	BJKHBEAE_03742 PTS system N-acetylglucosamine-specific EIICBA component	3	466	0	good_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_B9MF12	31.836	1.31e-70	241	79	BJKHBEAE_03879 Oxygen sensor protein DosP	300	787	0	good_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A1V2MVG9	40.574	7.01e-52	166	96	BJKHBEAE_02789 Cyclic-di-GMP-binding biofilm dispersal mediator protein	3	237	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_E4MUW6	35.547	1.91e-49	160	99	BJKHBEAE_01281 Oxidoreductase UcpA	1	254	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_B9MF12	26.923	7.82e-37	144	80	BJKHBEAE_03299 putative diguanylate cyclase DgcE	560	1061	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A1V2MVG9	35.081	3.22e-38	131	93	BJKHBEAE_02612 putative oxidoreductase YohF	3	242	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A1V2MVG9	37.872	9.11e-37	129	89	BJKHBEAE_03499 putative oxidoreductase YghA	50	281	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A1V2MVG9	36.179	4.15e-36	125	94	BJKHBEAE_01366 3-oxoacyl-[acyl-carrier-protein] reductase FabG	3	240	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A1V2MVG9	38.367	5.02e-36	125	92	BJKHBEAE_02364 putative oxidoreductase YgfF	4	246	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_Q9HYG8	40.212	1.26e-35	121	96	BJKHBEAE_02627 GTP cyclohydrolase 1	40	218	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_U2XXL7	39.548	2.12e-35	119	93	BJKHBEAE_00079 CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	5	175	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_E4MUW6	31.765	2.15e-32	116	98	BJKHBEAE_00825 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	15	257	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A1V2MVG9	31.395	1.43e-31	114	98	BJKHBEAE_00893 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	2	252	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_E4MUW6	29.528	2.71e-31	113	98	BJKHBEAE_02773 5-keto-D-gluconate 5-reductase	6	250	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_E4MUW6	33.73	5.05e-31	112	97	BJKHBEAE_00373 7alpha-hydroxysteroid dehydrogenase	9	249	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_E4MUW6	30.35	5.01e-23	91.7	98	BJKHBEAE_03184 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	2	245	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_E4MUW6	26.293	1.47e-20	84.7	89	BJKHBEAE_03378 NADP-dependent 3-hydroxy acid dehydrogenase YdfG	4	221	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_E4MUW6	30.769	2.05e-20	84.3	94	BJKHBEAE_02932 putative oxidoreductase YciK	10	237	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_E4MUW6	29.557	3.01e-18	78.6	78	BJKHBEAE_02558 NADPH-dependent 3-dehydrocapnine reductase	2	194	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_E4MUW6	26.038	2.78e-17	76.3	99	BJKHBEAE_02911 Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	1	252	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_E4MUW6	24.427	3.78e-17	75.9	97	BJKHBEAE_00755 Sorbitol-6-phosphate 2-dehydrogenase	2	255	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_E4MUW6	28.044	1.42e-14	68.6	99	BJKHBEAE_01163 3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase	1	256	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A1V6H4A9	29.861	1.57e-12	59.3	83	BJKHBEAE_04138 hypothetical protein	3	134	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A0J9X1X6	23.723	4.54e-08	50.1	89	BJKHBEAE_01928 2-hydroxy-3-oxopropionate reductase	5	267	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A2K4QEK6	32.381	7.44e-06	40.4	76	BJKHBEAE_02480 Riboflavin biosynthesis protein RibD	253	357	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A350J183	24.46	0.005	33.5	81	BJKHBEAE_03147 D-alanyl-D-alanine carboxypeptidase DacA	114	241	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_F2R2S8	26.623	0.019	32	78	BJKHBEAE_00212 D-arabitol-phosphate dehydrogenase	152	293	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A380MMN4	20.833	0.027	31.2	78	BJKHBEAE_02904 Putrescine importer PuuP	21	155	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A1L3MLQ1	24.37	0.048	30.4	75	BJKHBEAE_01138 GTPase Era	179	293	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef90_P13955	23.418	0.045	30.4	96	BJKHBEAE_02808 Galactofuranose-binding protein YtfQ	158	302	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_B0MRL8	21.512	0.058	30	94	BJKHBEAE_02415 L-asparaginase 2	42	198	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_D2QWB5	23.864	0.088	30	89	BJKHBEAE_03004 Biotin sulfoxide reductase	74	241	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A2E8J634	22.941	0.1	29.6	91	BJKHBEAE_02322 Chaperone protein DnaK	94	251	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A2T0UBY3	25.146	0.14	28.9	84	BJKHBEAE_02241 (R)-phenyllactyl-CoA dehydratase beta subunit	81	240	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_S5RY54	23.196	0.29	28.9	79	BJKHBEAE_02747 Acetylornithine/succinyldiaminopimelate aminotransferase	83	266	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A378U3T6	26.515	0.14	28.9	78	BJKHBEAE_03853 putative isomerase YddE	76	198	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_L0DUM7	26.724	0.12	28.5	77	BJKHBEAE_00261 Hexitol phosphatase B	8	111	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_T0U497	27.368	0.084	28.5	85	BJKHBEAE_01129 tRNA1(Val) (adenine(37)-N6)-methyltransferase	118	204	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A059X2G7	23.2	0.24	28.5	77	BJKHBEAE_02929 DNA topoisomerase 1	5	115	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A486XE38	26.506	0.092	28.1	79	BJKHBEAE_02332 Putative carbamoyltransferase YgeW	161	243	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A059X3U9	23.288	0.27	28.1	76	BJKHBEAE_03087 Tyrosine recombinase XerC	156	295	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A377VE68	24.074	0.18	28.1	79	BJKHBEAE_03180 Hydroxycarboxylate dehydrogenase A	66	169	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A2K8SEM6	20.155	0.24	28.1	78	BJKHBEAE_03524 3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA	26	149	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A0G1YFK2	26.95	0.35	27.7	81	BJKHBEAE_00489 ATP-dependent lipid A-core flippase	328	463	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A2E7RKN8	21.986	0.39	27.7	80	BJKHBEAE_00534 hypothetical protein	68	190	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A1G0ZU81	23.03	0.42	27.7	90	BJKHBEAE_02144 3-deoxy-D-manno-octulosonic acid transferase	78	242	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_Q211Y1	21.97	0.43	27.7	77	BJKHBEAE_02805 Inner membrane ABC transporter permease protein YjfF	118	235	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A0G4B2K0	21.014	0.35	27.7	76	BJKHBEAE_03214 CDP-diacylglycerol pyrophosphatase	75	195	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A0N1KFT1	30.882	0.088	27.7	76	BJKHBEAE_03280 Phosphomannomutase/phosphoglucomutase	346	406	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_R4U3I3	21.795	0.43	27.3	85	BJKHBEAE_01664 Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	88	229	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A1G0ZU81	25.641	0.62	27.3	85	BJKHBEAE_02962 Selenocysteine-specific elongation factor	27	174	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A356VU35	23.457	0.62	26.9	82	BJKHBEAE_02320 hypothetical protein	1	142	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A2V3USI1	25.444	1	26.6	81	BJKHBEAE_00487 Interstrand DNA cross-link repair glycosylase	150	310	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A0N1B0F5	23.913	1.1	26.6	76	BJKHBEAE_00831 Enolase	178	305	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A3F3S7P0	22.857	0.87	26.6	77	BJKHBEAE_00936 putative multidrug resistance protein EmrK	78	210	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A3F3GQW7	19.858	0.96	26.6	82	BJKHBEAE_01677 Constitutive lysine decarboxylase	254	391	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_Q11SG1	22.549	0.39	26.6	76	BJKHBEAE_02537 Recombination protein RecR	62	159	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0NJB2	24.818	0.96	26.6	77	BJKHBEAE_02974 2,3-diketo-L-gulonate-binding periplasmic protein YiaO	152	263	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_E4RKF6	22.059	0.84	26.6	76	BJKHBEAE_03264 hypothetical protein	1	122	0	bad_blast				full
1CMET2-PWY	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	FALSE	FALSE		NA		user/1.5.1.3.fasta	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434	FALSE	EC	user	UniRef50_A0A399FBI6	23.171	1.6	26.2	77	BJKHBEAE_00824 D-2-hydroxyglutarate dehydrogenase	175	332	0	bad_blast				full
